"11984","8301 W Greenfield Ave, West Allis, WI, 53214","Match","Exact","8301 W GREENFIELD AVE, WEST ALLIS, WI, 53214","-88.0162099769,43.01650731885","77730050","L","55","079","100400","2007"
"10652","809 Plainfield Rd, Darien, IL, 60561-4215","Match","Non_Exact","809 PLAINFIELD RD, DARIEN, IL, 60561","-87.964440323192,41.752950954589","112679423","R","17","043","845810","3005"
"11983","3137 S 76th St, Milwaukee, WI, 53219-3702","Match","Non_Exact","3137 S 76TH ST, MILWAUKEE, WI, 53219","-88.007744719419,42.987380204636","77747435","R","55","079","019600","3000"
"10655","225 E Ogden Ave, Downers Grove, IL, 60515-3144","Match","Non_Exact","225 OGDEN AVE, DOWNERS GROVE, IL, 60515","-87.991128595219,41.809594020717","112547153","L","17","043","844801","3000"
"11986","6409 W Blue Mound Rd, Milwaukee, WI, 53213-4061","Match","Non_Exact","6409 W BLUEMOUND RD, MILWAUKEE, WI, 53213","-87.992336638096,43.036126226481","77733046","L","55","079","012600","2003"
"10654","9101 S Kingery Hwy, Burr Ridge, IL, 60527","No_Match"
"11985","1120 Miller Parkway, West Milwaukee, WI, 53214","Match","Exact","1120 MILLER PARK WAY, WEST MILWAUKEE, WI, 53214","-87.969628845492,43.020128409991","650516453","L","55","079","110100","1007"
"10668","8321 South Ashland, Chicago, IL, 60620","Match","Non_Exact","8321 S ASHLAND AVE, CHICAGO, IL, 60620","-87.66316554847,41.742675444237","111821358","L","17","031","711100","3005"
"11999","920 W North Ave, Milwaukee, WI, 53205-1329","Match","Non_Exact","920 W NORTH AVE, MILWAUKEE, WI, 53205","-87.923058236991,43.06040583883","77739372","R","55","079","185500","1009"
"10667","6900 S Lafayette, Chicago, IL, 60621-3782","Match","Non_Exact","6900 S LAFAYETTE AVE, CHICAGO, IL, 60621","-87.626742009604,41.768708363962","605520534","R","17","031","690300","2007"
"11998","1614 E North Ave, Milwaukee, WI, 53202-1035","Match","Non_Exact","1614 E NORTH AVE, MILWAUKEE, WI, 53202","-87.890268593123,43.060198257827","77743863","L","55","079","007700","2005"
"10669","1443 E 87th St, Chicago, IL, 60619-6546","Match","Non_Exact","1443 E 87TH ST, CHICAGO, IL, 60619","-87.588978506263,41.736814619288","111775326","R","17","031","480200","1003"
"10660","8611 S Harlem Avenue, Bridgeview, IL, 60455","Match","Exact","8611 S HARLEM AVE, BRIDGEVIEW, IL, 60455","-87.799099356777,41.735085445187","111810885","L","17","031","821001","4021"
"11991","1575 W Washington, Milwaukee, WI, 53204-2279","Match","Non_Exact","1575 W WASHINGTON ST, MILWAUKEE, WI, 53204","-87.932466423216,43.020075315314","77742099","L","55","079","015700","4006"
"11990","1931 S 14th St, Milwaukee, WI, 53204","Match","Exact","1931 S 14TH ST, MILWAUKEE, WI, 53204","-87.929648504567,43.009550794153","77742204","R","55","079","016800","2003"
"10662","6720 W Archer Ave, Chicago, IL, 60638","Match","Exact","6720 W ARCHER AVE, CHICAGO, IL, 60638","-87.790281697933,41.792236188877","111796501","R","17","031","560900","3022"
"11993","617 W Oklahoma, Milwaukee, WI, 53215-4717","Match","Non_Exact","617 W OKLAHOMA AVE, MILWAUKEE, WI, 53215","-87.919350667834,42.988227680033","77751974","L","55","079","020500","2007"
"10661","100 N La Grange Rd, La Grange, IL, 60525","Match","Exact","100 N LA GRANGE RD, LA GRANGE, IL, 60525","-87.869874837454,41.817960905426","647619986","L","17","031","819500","1005"
"11992","2455 W Wisconsin Ave, Milwaukee, WI, 53233-1827","Match","Non_Exact","2455 W WISCONSIN AVE, MILWAUKEE, WI, 53233","-87.94401823161,43.038636673123","77740355","L","55","079","014900","1002"
"10664","7900 S Martin Luther King Dr, Chicago, IL, 60619","Match","Exact","7900 S MARTIN L KING JR DR, CHICAGO, IL, 60619","-87.615033786028,41.751059932095","646579041","R","17","031","440300","2000"
"11995","707 S 1st St, Milwaukee, WI, 53204-1802","Match","Non_Exact","707 S 1ST ST, MILWAUKEE, WI, 53204","-87.911316420977,43.02407562594","77742525","R","55","079","186500","1017"
"10663","935 N York Rd, Hinsdale, IL, 60521-2905","Match","Non_Exact","935 N YORK RD, HINSDALE, IL, 60521","-87.925817910681,41.816922994902","647503556","R","17","043","844702","1003"
"11994","6631 W North Ave, Wauwatosa, WI, 53213-2049","Match","Non_Exact","6631 W NORTH AVE, WAUWATOSA, WI, 53213","-87.995386022325,43.060670604351","77731055","L","55","079","090900","2001"
"10666","29 E 87th St, Chicago, IL, 60619-6603","Match","Non_Exact","29 E 87TH ST, CHICAGO, IL, 60619","-87.622677045126,41.736316374878","616888708","R","17","031","440600","2002"
"11997","191 W Layton Ave, Milwaukee, WI, 53207-5916","Match","Non_Exact","191 W LAYTON AVE, MILWAUKEE, WI, 53207","-87.914561146504,42.959182961715","77752365","L","55","079","021600","1002"
"10665","7601 S Vincennes Ave, Chicago, IL, 60620-1622","No_Match"
"11996","830 E Potter Ave, Milwaukee, WI, 53207-1868","Match","Non_Exact","830 E POTTER AVE, MILWAUKEE, WI, 53207","-87.898639729708,42.99720726874","77753450","L","55","079","018000","1072"
"10635","1298 S Naper Blvd, Naperville, IL, 60540-8312","Match","Non_Exact","1298 S NAPER BLVD, NAPERVILLE, IL, 60540","-88.114940258051,41.750374326716","112537374","R","17","043","846203","1000"
"11966","1102 Regent St, Madison, WI, 53715-1251","Match","Non_Exact","1102 REGENT ST, MADISON, WI, 53715","-89.404158816302,43.067758346233","49469460","R","55","025","001101","1012"
"10634","1185 N Farnsworth, Aurora, IL, 60505","Match","Non_Exact","1185 N FARNSWORTH AVE, AURORA, IL, 60505","-88.28175335711,41.782111517797","119528869","R","17","089","852903","1015"
"11965","4800 Larson Beach Road, Mcfarland, WI, 53558","Match","Exact","4800 LARSON BEACH RD, MCFARLAND, WI, 53558","-89.30080582876,43.017167418145","635873838","L","55","025","010502","3002"
"10637","1520 N Naper Blvd, Naperville, IL, 60563-1502","Match","Non_Exact","1520 N NAPER BLVD, NAPERVILLE, IL, 60563","-88.119686264352,41.79813864017","112687177","L","17","043","846102","2018"
"11968","1423 S Hwy 26, Jefferson, WI, 53549-2910","No_Match"
"10636","892 W 75th St, Naperville, IL, 60540","No_Match"
"11967","4905 Monona Dr, Monona, WI, 53716","Match","Exact","4905 MONONA DR, MONONA, WI, 53716","-89.326202391591,43.066886681168","49474760","R","55","025","010300","1023"
"10639","1019 Maple Ave, Lisle, IL, 60532-2330","Match","Non_Exact","1019 MAPLE AVE, LISLE, IL, 60532","-88.071481933207,41.786654351664","639889433","L","17","043","846315","1007"
"10638","516 N River Rd, Naperville, IL, 60540","Match","Non_Exact","516 N RIVER RD, NAPERVILLE, IL, 60563","-88.179571384858,41.780936063514","112686379","L","17","043","846405","2099"
"11969","211 Hwy 83, Delafield, WI, 53018","No_Match"
"11960","107 Horizon Dr, Verona, WI, 53719","Match","Non_Exact","107 HORIZON DR, VERONA, WI, 53593","-89.524084639263,42.993434446081","49540911","L","55","025","010800","4046"
"10631","711 E New York St, Aurora, IL, 60505","Match","Exact","711 E NEW YORK ST, AURORA, IL, 60505","-88.300820021365,41.754102849018","119516007","R","17","089","853600","2003"
"11962","6910 Odana Rd, Madison, WI, 53719-1018","Match","Non_Exact","6910 ODANA RD, MADISON, WI, 53719","-89.501712414305,43.056641682646","49464993","R","55","025","000408","1005"
"10630","1023 N Lake St, Aurora, IL, 60506-2415","Match","Non_Exact","1023 N LAKE ST, AURORA, IL, 60506","-88.315664917236,41.778780658454","119548045","R","17","089","852905","1003"
"11961","4687 Verona Dr, Madison, WI, 53711-2736","Match","Non_Exact","4687 VERONA RD, MADISON, WI, 53711","-89.46113166726,43.030497777207","636944569","L","55","025","000600","3000"
"10633","2890 Rt 34, Oswego, IL, 60543","Match","Exact","2890 US HWY 34, OSWEGO, IL, 60543","-88.321785552877,41.696327186681","611655688","R","17","093","890102","5022"
"11964","2402 S Park St, Madison, WI, 53713-2008","Match","Non_Exact","2402 S PARK ST, MADISON, WI, 53713","-89.394203691747,43.038561738059","641019610","R","55","025","001401","3024"
"10632","523 N State Route 47, Sugar Grove, IL, 60554","No_Match"
"11963","2845 Fish Hatchery Rd, Fitchburg, WI, 53713","Match","Exact","2845 FISH HATCHERY RD, FITCHBURG, WI, 53713","-89.409796701442,43.030335403912","49541335","L","55","025","001403","3021"
"10646","3232 S Rt 59, Naperville, IL, 60564","Match","Non_Exact","3232 STATE RTE 59, NAPERVILLE, IL, 60564","-88.20551768232,41.705504580525","653859025","L","17","197","880309","2000"
"11977","300 N Moorland Rd, Brookfield, WI, 53005-6037","Match","Non_Exact","300 N MOORLAND RD, BROOKFIELD, WI, 53005","-88.106542964547,43.033701704681","221922765","L","55","133","201101","3015"
"10645","840 E Boughton Road, Bolingbrook, IL, 60440","Match","Exact","840 E BOUGHTON RD, BOLINGBROOK, IL, 60440","-88.032153881158,41.726125446106","639722177","L","17","197","880109","3000"
"11976","3680 S Moorland Rd, New Berlin, WI, 53151-5147","Match","Non_Exact","3680 S MOORLAND RD, NEW BERLIN, WI, 53151","-88.108277756526,42.978004964492","53878532","L","55","133","201506","1018"
"10648","425 N Eola, Aurora, IL, 60504","No_Match"
"11979","10915 W National Ave, West Allis, WI, 53227","Match","Exact","10915 W NATIONAL AVE, WEST ALLIS, WI, 53227","-88.047962720851,42.993083169263","77745372","L","55","079","101000","1017"
"10647","2535 Ogden Ave, Downers Grove, IL, 60515","Match","Exact","2535 OGDEN AVE, DOWNERS GROVE, IL, 60515","-88.047016609379,41.804809875984","112586686","L","17","043","846002","3040"
"11978","18695 W Bluemound Rd, Brookfield, WI, 53045-2923","Match","Non_Exact","18695 W BLUEMOUND RD, BROOKFIELD, WI, 53045","-88.14504919928,43.036103507705","615658600","L","55","133","201203","2013"
"10649","2595 Ogden Ave, Aurora, IL, 60504","Match","Non_Exact","2595 W OGDEN AVE, AURORA, IL, 60504","-88.252701809166,41.737865586614","112534892","R","17","043","846511","1006"
"10640","4440 Fox Valley Shctr, Aurora, IL, 60507","Match","Non_Exact","4440 FOX VALLEY CENTER RD, AURORA, IL, 60504","-88.208003229873,41.759870447603","112535370","R","17","043","846509","1003"
"11971","1425 S West Ave, Waukesha, WI, 53186-7414","Match","Non_Exact","1425 S WEST AVE, WAUKESHA, WI, 53189","-88.237128537542,42.986918717415","53820608","L","55","133","202302","5001"
"11970","801 Meadowbrook Rd, Waukesha, WI, 53188","Match","Exact","801 MEADOWBROOK RD, WAUKESHA, WI, 53188","-88.270850851517,43.073578427676","640036366","L","55","133","203200","2018"
"10642","2401 63rd St, Woodridge, IL, 60517","Match","Exact","2401 63RD ST, WOODRIDGE, IL, 60517","-88.041612362994,41.772180654387","112734007","L","17","043","846307","2021"
"11973","2047 Silvernail Rd, Waukesha, WI, 53072","Match","Non_Exact","2047 SILVERNAIL RD, PEWAUKEE, WI, 53072","-88.25919825961,43.042890530607","53868002","L","55","133","203101","1011"
"10641","2310 W 75th St, Woodridge, IL, 60517-2301","Match","Non_Exact","2310 75TH ST, WOODRIDGE, IL, 60517","-88.039558262857,41.750632314879","641236236","L","17","043","846307","1021"
"11972","1635 E Main St, Waukesha, WI, 53186-3958","Match","Non_Exact","1635 E MAIN ST, WAUKESHA, WI, 53186","-88.202611037779,43.020180627308","53856293","R","55","133","202800","1027"
"10644","1376 N Route 59, Naperville, IL, 60563","Match","Non_Exact","1376 STATE RTE 59, NAPERVILLE, IL, 60563","-88.205434243343,41.79091416985","638192768","R","17","043","846412","2003"
"11975","17155 W Cleveland Ave, New Berlin, WI, 53151-3539","Match","Non_Exact","17155 W CLEVELAND AVE, NEW BERLIN, WI, 53151","-88.127329743635,42.994101006252","53822168","L","55","133","201404","2012"
"10643","100 N Bolingbrook Dr, Bolingbrook, IL, 60440","Match","Exact","100 N BOLINGBROOK DR, BOLINGBROOK, IL, 60440","-88.068209470757,41.698572352566","615337293","R","17","197","880111","1004"
"11974","2340 E Moreland Blvd, Waukesha, WI, 53186-2908","Match","Non_Exact","2340 E MORELAND BLVD, WAUKESHA, WI, 53186","-88.179871204973,43.03118261957","53883032","R","55","133","202901","3034"
"10609","654 Iyannough Road, Hyannis, MA, 02601","Match","Exact","654 IYANNOUGH RD, HYANNIS, MA, 02601","-70.290691423631,41.666707096354","121627429","R","25","001","015300","1039"
"10613","810 N Main St, Logan, UT, 84321","Match","Exact","810 N MAIN ST, LOGAN, UT, 84321","-111.834485023875,41.746628380755","155093737","R","49","005","000600","3003"
"11944","1027 Putney Rd, Brattleboro, VT, 05301","Match","Exact","1027 PUTNEY RD, BRATTLEBORO, VT, 05301","-72.556902845192,42.884519967374","171116368","R","50","025","968600","2042"
"10612","2300 W Main St, Tremonton, UT, 84337","Match","Exact","2300 W MAIN ST, TREMONTON, UT, 84337","-112.200798273918,41.710973072629","649970706","L","49","003","960300","5014"
"11943","112 Northside Dr, Bennington, VT, 05201","Match","Exact","112 NORTHSIDE DR, BENNINGTON, VT, 05201","-73.204781544375,42.89607028869","139201871","L","50","003","971000","2085"
"10615","2225 Plaza Street, Rawlins, WY, 82301-6027","Match","Non_Exact","2225 PLAZA, RAWLINS, WY, 82301","-107.21393224499,41.794314638083","611193501","R","56","007","967700","1065"
"11946","9 Dobson Rd, Merrimack, NH, 03054","No_Match"
"10614","1035 S Hwy 89, Logan, UT, 84321","No_Match"
"11945","317 Winchester St, Keene, NH, 03431","Match","Exact","317 WINCHESTER ST, KEENE, NH, 03431","-72.289007104544,42.925573052995","124078577","L","33","005","971402","1036"
"10617","401 Ankeny Blvd, Ankeny, IA, 50023","Tie"
"11948","45 Crystal Ave, Derry, NH, 03038","Match","Exact","45 CRYSTAL AVE, DERRY, NH, 03038","-71.326961016454,42.890984281728","636292134","R","33","015","003400","3003"
"10616","3525 Nw State Street, Ankeny, IA, 50023","No_Match"
"11947","2287 Brown Ave, Manchester, NH, 03103","Match","Exact","2287 BROWN AVE, MANCHESTER, NH, 03103","-71.452698934533,42.935330826583","113552650","L","33","011","002600","3046"
"10619","726 1st Avenue E, Newton, IA, 50208-3306","Match","Non_Exact","726 1ST AVE E, NEWTON, IA, 50208","-93.044589758939,41.699395228436","89436352","R","19","099","040500","5020"
"10618","2502 Se Delaware Ave, Ankeny, IA, 50021","Match","Exact","2502 SE DELAWARE AVE, ANKENY, IA, 50021","-93.581304816607,41.704754756246","65805097","R","19","153","010212","1031"
"11949","39 Nashua Rd, Londonderry, NH, 03053","Match","Exact","39 NASHUA RD, LONDONDERRY, NH, 03053","-71.349700834843,42.86380025548","639629207","R","33","015","003901","1015"
"11940","829 Ny Rt 146, Clifton Park, NY, 12065","Match","Exact","829 STATE HWY 146, CLIFTON PARK, NY, 12065","-73.784667288362,42.863724824561","18815205","L","36","091","062508","3025"
"10611","380 M St, Crescent City, CA, 95531-4119","No_Match"
"11942","1 Park Plaza, Mechanicville, NY, 12118","Match","Non_Exact","1 PARK PL, MECHANICVILLE, NY, 12118","-73.69372713172,42.902426356061","18770150","L","36","091","062300","2017"
"10610","1060 Rt 28, South Yarmouth, MA, 02664","Match","Exact","1060 STATE RTE 28, SOUTH YARMOUTH, MA, 02664","-70.20311707669,41.65999697442","121629091","L","25","001","012002","1033"
"11941","1487 Rt 9, Clifton Park, NY, 12065","Match","Exact","1487 US HWY 9, CLIFTON PARK, NY, 12065","-73.74071222893,42.83627140029","18775600","L","36","091","062403","4006"
"10624","1003 1st Avenue, Rock Falls, IL, 61071-1680","Match","Non_Exact","1003 1ST AVE, ROCK FALLS, IL, 61071","-89.689258279137,41.772433889064","48968581","R","17","195","001500","2047"
"11955","506 Allison Street, Charles City, IA, 50616-3709","Match","Non_Exact","506 ALLISON ST, CHARLES CITY, IA, 50616","-92.67505587316,43.062605007702","7342824","R","19","067","480500","1051"
"10623","606 E Lincoln Way, Morrison, IL, 61270","Match","Exact","606 E LINCOLNWAY, MORRISON, IL, 61270","-89.95684991613,41.807441314837","611674831","R","17","195","000200","2122"
"11954","813 N Federal Blvd, Riverton, WY, 82501","Match","Exact","813 N FEDERAL BLVD, RIVERTON, WY, 82501","-108.380513588236,43.032215604117","148475463","R","56","013","940300","3013"
"10626","2095 W. Galena Blvd, Aurora, IL, 60506","Match","Exact","2095 W GALENA BLVD, AURORA, IL, 60506","-88.367453171564,41.764628052796","650864234","R","17","089","853005","2004"
"11957","602 S Marquette Rd, Prairie Du Chien, WI, 53821-2124","Match","Non_Exact","602 S MARQUETTE RD, PRAIRIE DU CHIEN, WI, 53821","-91.140756894748,43.045185082589","47968838","R","55","023","960600","2040"
"10625","2415 E Lincoln Way, Sterling, IL, 61081-3049","Match","Non_Exact","2415 W LINCOLNWAY, STERLING, IL, 61081","-89.727460009027,41.791413057306","617328290","L","17","195","001000","4027"
"11956","729 W Milwaukee St, New Hampton, IA, 50659","Match","Exact","729 W MILWAUKEE ST, NEW HAMPTON, IA, 50659","-92.327020340677,43.06697899117","636207581","R","19","037","070400","4030"
"10628","339a Douglas Road, Oswego, IL, 60543","Match","Non_Exact","339A DOUGLAS RD, OSWEGO, IL, 60543","-88.319583547799,41.718107737812","611664281","R","17","093","890201","1045"
"11959","1301 Perimeter Rd, Mount Horeb, WI, 53572-1892","Match","Non_Exact","1301 PERIMETER RD, MOUNT HOREB, WI, 53572","-89.721817455729,43.01014200405","49461767","R","55","025","012800","4032"
"10627","350 W Galena Boulevard, Aurora, IL, 60506","Match","Exact","350 W GALENA BLVD, AURORA, IL, 60506","-88.321547940953,41.760635112449","119514839","L","17","089","853900","1002"
"11958","1101 N Main, Dodgeville, WI, 53533-1149","Match","Non_Exact","1101 N MAIN ST, DODGEVILLE, WI, 53533","-90.131526190939,42.97144325251","49799816","R","55","049","950400","1031"
"10629","190 Hansen Boulevard, North Aurora, IL, 60542","No_Match"
"10620","706 West St, Grinnell, IA, 50112","Match","Exact","706 WEST ST, GRINNELL, IA, 50112","-92.727241308648,41.740476408741","89574242","R","19","157","370400","2002"
"11951","710 Lafayette Road, Seabrook, NH, 03874","Match","Exact","710 LAFAYETTE RD, SEABROOK, NH, 03874","-70.872422738909,42.893653778025","113716487","R","33","015","063002","2002"
"11950","100 Macy St, Amesbury, MA, 01913","Match","Exact","100 MACY ST, AMESBURY, MA, 01913","-70.906040702739,42.846093642266","639000191","R","25","009","266300","1004"
"10622","1804 Lincoln Way, Clinton, IA, 52732","Match","Exact","1804 LINCOLN WAY, CLINTON, IA, 52732","-90.229261904088,41.81608066994","16808636","L","19","045","000400","4008"
"11953","280 Pruner Rd, Myrtle Creek, OR, 97457","Match","Exact","280 PRUNER RD, MYRTLE CREEK, OR, 97457","-123.340172709824,42.973272458738","613896231","R","41","019","200000","1043"
"10621","675 Pacha Parkway, North Liberty, IA, 52241","Match","Non_Exact","675 PACHA PKWY, NORTH LIBERTY, IA, 52317","-91.606345124145,41.753751481716","617542682","L","19","103","010302","2026"
"11952","663 Lafayette Rd, Hampton, NH, 03842","Match","Exact","663 LAFAYETTE RD, HAMPTON, NH, 03842","-70.833240080469,42.946049254491","113713451","L","33","015","065001","1019"
"11919","4993 Transit Road State Rte 78, Depew, NY, 14043","Match","Non_Exact","4993 TRANSIT RD, DEPEW, NY, 14043","-78.696843926197,42.883521601591","639745358","R","36","029","014207","1018"
"11918","1735 Walden Ave, Cheektowaga, NY, 14225","Match","Exact","1735 WALDEN AVE, CHEEKTOWAGA, NY, 14225","-78.772975648306,42.90836021653","638109354","R","36","029","010700","1027"
"11922","5150 Broadway Avenue, Depew, NY, 14086","Tie"
"11921","1154 Union Rd, West Seneca, NY, 14224","Match","Exact","1154 UNION RD, WEST SENECA, NY, 14224","-78.753752573906,42.83193082078","48304855","L","36","029","011700","2012"
"11924","6360 Transit St, Depew, NY, 14043","Match","Non_Exact","6360 TRANSIT RD, DEPEW, NY, 14043","-78.697015647885,42.929925216735","48306293","L","36","029","009702","1000"
"11923","4217 Genesee St, Cheektowaga, NY, 14225","Match","Exact","4217 GENESEE ST, CHEEKTOWAGA, NY, 14225","-78.730681248517,42.931602402192","638553075","R","36","029","010002","1011"
"11926","250 East Main St, Avon, NY, 14414","Match","Exact","250 E MAIN ST, AVON, NY, 14414","-77.735672424726,42.910480958321","640140547","R","36","051","030300","2015"
"11925","1970 Kensington Ave, Buffalo, NY, 14215","Match","Exact","1970 KENSINGTON AVE, BUFFALO, NY, 14215","-78.785989014602,42.949248436346","48298808","L","36","029","009501","3020"
"11928","17 Ellen Polimeni Blvd, Canandaigua, NY, 14424","No_Match"
"11927","5965 Big Tree Rd, Lakeville, NY, 14480","Match","Exact","5965 BIG TREE RD, LAKEVILLE, NY, 14480","-77.695468202592,42.83277704606","640140364","R","36","051","030700","3028"
"11920","3815 Union Rd, Cheektowaga, NY, 14225","Match","Exact","3815 UNION RD, CHEEKTOWAGA, NY, 14225","-78.754099718267,42.918235069544","48300154","R","36","029","010003","1017"
"11929","307 Hamilton Street, Geneva, NY, 14456","Match","Exact","307 HAMILTON ST, GENEVA, NY, 14456","-76.996378056616,42.858419727109","639982183","R","36","069","051900","4009"
"10602","179 Rocksdale Ave, South Dartmouth, MA, 02714","No_Match"
"11933","5961 Rt 20, Lafayette, NY, 13084","Match","Non_Exact","5961 US HWY 20, LA FAYETTE, NY, 13084","-76.107178089465,42.892458695086","640456307","R","36","067","015800","1012"
"10601","135 Faunce Corner Rd, North Dartmouth, MA, 02747","Match","Exact","135 FAUNCE CORNER RD, NORTH DARTMOUTH, MA, 02747","-70.987615561946,41.651190953044","647354263","L","25","005","653101","1004"
"11932","198 Grant Ave, Auburn, NY, 13021","Match","Exact","198 GRANT AVE, AUBURN, NY, 13021","-76.548265751488,42.947897675946","640043540","R","36","011","041400","4005"
"10604","486 County St, New Bedford, MA, 02740","Match","Exact","486 COUNTY ST, NEW BEDFORD, MA, 02740","-70.930590793819,41.635925838336","46753403","R","25","005","651800","1020"
"11935","2300 Town & Country Plaza, Cazenovia, NY, 13035","No_Match"
"10603","159 Hathaway Rd, New Bedford, MA, 02746","Match","Non_Exact","159 HATHAWAY RD, NEW BEDFORD, MA, 02743","-70.885894504891,41.686297734512","46787202","L","25","005","654100","3007"
"11934","168 Utica St (Ny-12b), Hamilton, NY, 13346","Match","Non_Exact","168 UTICA ST, HAMILTON, NY, 13346","-75.549627056881,42.833426904219","46501010","R","36","053","030900","1003"
"10606","1080 Kings Hwy, New Bedford, MA, 02745","Match","Exact","1080 KINGS HWY, NEW BEDFORD, MA, 02745","-70.940932138806,41.679106488448","46799743","R","25","005","650202","1016"
"11937","22 Dutchtown Plz, Palatine Bridge, NY, 13428","No_Match"
"10605","141 Coggeshall St, New Bedford, MA, 02746","Match","Exact","141 COGGESHALL ST, NEW BEDFORD, MA, 02746","-70.921557122048,41.656111628371","46800268","R","25","005","651200","1001"
"11936","3155 Us Hwy 20, Richfield Springs, NY, 13439","Match","Exact","3155 US HWY 20, RICHFIELD SPRINGS, NY, 13439","-74.998428771086,42.858025847872","125924272","R","36","077","590300","2004"
"10608","187 North Street, Hyannis, MA, 02601","Match","Exact","187 NORTH ST, HYANNIS, MA, 02601","-70.289724838696,41.651838200472","121556714","R","25","001","015300","2039"
"11939","241-243 Saratoga Road, Glenville, NY, 12302","Match","Non_Exact","243 SARATOGA RD, GLENVILLE, NY, 12302","-73.932794614513,42.868885730363","639580917","L","36","093","032404","3000"
"10607","14 Plaza Way, Fairhaven, MA, 02719","Match","Exact","14 PLAZA WAY, FAIRHAVEN, MA, 02719","-70.886516542299,41.640299396566","46782797","L","25","005","655300","1014"
"11938","37 Riverside Dr, Fultonville, NY, 12072","Match","Exact","37 RIVERSIDE DR, FULTONVILLE, NY, 12072","-74.368243368401,42.949683740411","18614448","R","36","057","072700","1003"
"10600","300 Plymouth Ave, Fall River, MA, 02721","Match","Exact","300 PLYMOUTH AVE, FALL RIVER, MA, 02721","-71.151328992407,41.695763617263","46794309","L","25","005","640800","1000"
"11931","357 Genesee St, Auburn, NY, 13021","Match","Exact","357 GENESEE ST, AUBURN, NY, 13021","-76.589903975912,42.920196350564","33497696","L","36","011","042100","1027"
"11930","2500 Mound Rd, Waterloo, NY, 13165","No_Match"
"11108","1200 S Milwaukee, Wheeling, IL, 60070-6310","Match","Non_Exact","1200 MILWAUKEE AVE, WHEELING, IL, 60090","-87.920068123223,42.162128266418","642778846","L","17","097","864505","2000"
"11107","2741 Pfingsten Road, Glenview, IL, 60026-1152","Match","Non_Exact","2741 PFINGSTEN RD, GLENVIEW, IL, 60026","-87.848960608933,42.104939497015","112385860","L","17","031","801608","3003"
"12438","2425 S Business Dr, Sheboygan, WI, 53081-6134","Match","Non_Exact","2425 S BUSINESS DR, SHEBOYGAN, WI, 53081","-87.731919053481,43.729042669435","79497392","L","55","117","001000","1018"
"11109","2587 Waukegan Road, Bannockburn, IL, 60015","Match","Exact","2587 WAUKEGAN RD, BANNOCKBURN, IL, 60015","-87.862643938305,42.19975108223","119750081","L","17","097","864801","1026"
"12439","2307 North Ave, Sheboygan, WI, 53083","Match","Exact","2307 NORTH AVE, SHEBOYGAN, WI, 53083","-87.736872923591,43.773896331422","79496085","L","55","117","000300","2006"
"11100","13 W Rand Rd, Mt Prospect, IL, 60056","Match","Exact","13 W RAND RD, MT PROSPECT, IL, 60056","-87.937327212376,42.081599201526","111719644","L","17","031","802801","4007"
